tweets,sentiment
@SookieBonTemps I want some breakfast ,1
"@rannau thanks bb  We miss you too, its hard to stay tune becuase you live in the other side of the world and most of us in USA... ",1
@jeffsgrippen i used to be!! i've done a few different jobs in yj. currently i'm a court officer ,1
Listening to the new songs of jb  it was AWESOME.,1
 Just got so blessed attending the mass !,1
Blue Sky rocked the Longmont Tri. So many awesome volunteers cheering us on!! Go team JoKaAn!  http://pic.im/4o9,1
@acornsandoaks Thanks! They combine 2 of my biggest passions- crafting and cloth diapers.  #clothdiapers,1
Today I finally put the laker flag on my car &amp; it was goood luck ,1
its raining! im on my emo mode now. ,1
@omeirdeleon ,1
@Breezy4Sheezy Yeah we love ya ,1
I have my hairs done.... I have to get used to it...  Leo &amp; The Melody,1
@fadedmoon i &lt;3 pru n piper son chris ,1
@RonBlanco if its a little out of range just use some of my dollar ,1
@PRPeta look forward to seeing more of Maisy and friends. ,1
going to shower then babysit.  xchange tommrow.,1
"Correction to the poem it was made on May 2, 2009 so I guess 5.2.09?  yeee &quot; Poem_5.2.09.. &quot; There you go enjoy",1
"@RogueOne Why, thank you ",1
@danieldraper looks like something I could waste a weekend over ,1
"The light came on - Today I figured out something. Itâs not good, but it will make things easier.  The... http://tumblr.com/xl51yzgym",1
"@VickyMinor Shaun Rogers, the blonde one from a couple of series ago ",1
"@BigPondTeam thaks Tez, back to speed now, all good  *note to self, do not let teenaer to use download space",1
got a new puppy  yay,1
@vintagechick TOP. really nice.  x,1
"My car is registered now!    Driving it home Sunday, and from there on I've got it  :]",1
@StreetPolitik  ty ty I'm aiiiight tho,1
"@YayJoey That light thing was just a hot-air balloon, haha ",1
@JamFactory I'll be there!  i need more droplets already! ,1
piddypiddypoo..  suddenly I sang po's song in teletubbies( is that right spell?,1
My nephew is soooo funny ,1
"@jameskmin and what's wrong with that, matey?  just don't start calling me a sheila! hehe ",1
Beach + fair with the fam n tomo! Good times! So happy for some reason ,1
yaaaaay! facebook works! ,1
"@maxmarkson Gray suit, Lime Green, Slate tie hmm? ",1
@Heromancer http://twitpic.com/7gluv - I'll take Shin!! ,1
I can't wait to see the NEW MOON trailer tomorrow!  OMG SOOO EXCITED!,1
"@thewebguy http://twitpic.com/6jb33 - Dude, there's no Hot Topic in Spain. Bummer! But still happy ",1
"@AidaC haha, is it the backstreet boys revelation? currently i'm listening/watching &quot;the call&quot; and rocking out silently. ",1
going to Glidden to eat with her mommy. ,1
i dont know ,1
@CollingsA Who said that cottage industry is dead? ,1
@bhinn no but that would probably be pretty awesome and fail at the same time ,1
Feeling so unmotivated today  need some art in my life. . . Artomatic after my house work is done  yay,1
Watching the original 1974 version of the taking of pelham 1 2 3 lol. ,1
"@mickeymonkeyy maumaumau!!! Gonna sleep at my house when ya get your butt here,ya? ",1
@lizpriore066 is hilarious on boat rides. ,1
@joshuaradin Do u plan 2 play any shows in London? Hope so ,1
@futuredirected I'm just now taking the Taco Bell wrappers off the seat. I'll be pulling up soon. ,1
great wings game ,1
Eilish is only funny coz shes saying shit about milly and ur a bitch so u laugh coz ur so upset coz u got the piss yelled outa u by me ,1
@vectorlovers great !  i jus' had a total vector lovers flash today &amp; played about half of everything that u've ever produced so far! ;-),1
RunsHouse is back.. .thank sweet jesus lol ! ,1
Just put table up in the garden with Mum and am now sat relaxing in the sun to the sound of Bloc Party. ,1
is being eco-friendly ,1
"@djodcouk Same effect here!  Gen consensus is la &amp; na R interchangeable in diff dialects. Not sure tho b/c if I order la tie, blank stares",1
just put together a crazy cool guitar riff........recording time ,1
is twattering from her new and improved sidekick. how cool is that! ,1
@Adora You are the 1337357 ,1
watching Alesha Dixon singing breathe slow ,1
My first twwweeeeeettt yeeeah ,1
@dannygokey  it's almost 4pm over here on my side of the world. ,1
"@carole29 will tell you later, for now im going to chill on the sofa, knackered ",1
Tired. Goodnight! ,1
@bluvox thank you! I really feel a lot better today so I think your good wishes helped! ,1
I did my good deed for the day. I recommended Naoki Urasawa's Monster to an old guy working at Walden Books who was interested in manga. ,1
"likes foxes, oooooh i sure do. so long as i'm not no hound. ",1
yes! they are playing demi later on switch ,1
watching Grey's Anatomy-o how I love McDreamy and McSteamy! ,1
My local bakery has donuts again... fortunately they're not very nice donuts. ,1
"wow, getting a tad sleepy so ima hit the head  night twitter babes x",1
Yearbook distributions all day  and then my date.  everyone look for me when you get your yearbooks ,1
Dancing To Lady Gaga In My Undiess   Summmeeerrr Is Here  (L),1
one more day until my 5 day weekend  all I have going on today is lunch with my grandparents then doing some homework later,1
leaving for office  hope today will be a better day *sigh*,1
heading to the @iSchoolAtDrexel senior design challenge w/ @schenkin ,1
@DLoesch Love your radio show too ,1
Mischka's... &lt;3 No better way to celebrate the start of summer! ,1
#Iremember the skipper grows up doll -- move her arms up and down and her boobs grow! lol! ,1
mining the long tail for negative search terms for PPC ,1
"@liamvickery dude, thanks for the #followfriday karma, very same back atcha ",1
@amandalester I'm n a scene where we tweet throughout...  so I did...,1
Want to gain followers? Ask #Trendall to look after your account for a week and see the masses join ,1
Thanks to @riskyadinda for borrowing me ur phone ,1
@Donniedoll Cool!! I am already following he ,1
Happy mothers day to all u mommas out there ,1
"off to do the wirrall coastall walk now  welll excitedd, cyaaa in a bitt xx",1
@lovingpaws cute!!!  ,1
http://twitpic.com/6qb66 - I found 3G in a carpark last night  I was happy.,1
"Working at the &quot;The Bunker PB.Com&quot; today doing some airsmithing, So wanted to play at Davis Paintball today, but no cash'ola sob, sob ",1
I love my baby sissy!  Rachie roo roo!,1
"@trvsbrkr http://twitpic.com/6bft5 - ur much beta than him! , but its gd tht u support them  xx",1
"I think my brother is going out late again...ugh. Whatever, i'm in the mood for Owl City! Who's with me?! ",1
Oops I mean the software update comes on Wednesday! Forgot what the date was today. It's June 17th when iPhone OS 3.0 is available! ,1
@davynathan have funnnnn  see u tomorrow night!,1
@sazmows started the new job yet? Hope it rocks. Put some jesus-and-mary photoshopped cats on the wall in celebration ,1
http://twitpic.com/7ipyl - Climbing into bed to watch my Netflix movie on the cheapo laptop. ,1
@UniqueGuitarist they're addicting!  and Mike's too cute *__* hehe ;DD,1
@LeChantdOiseau Tidemark on the liner? At least it's not a skidmark ,1
YAY!!! internet is back on my laptop ,1
WELL iM OFF TO COLOMBiA iN 6 DAYS iM GONNA MiSS Ri BUT SO EXCiTED TO LEAVE  GOODNiGHT,1
BB: Out to judge the bbq contest! Here I go-- (imagine the road runner sound effect as I race out the door ,1
http://twitpic.com/696p8 2 of the kiddies who we took to the circus ,1
Strawberry pavlova? Nah that was a strawberry pavWOAHva! Quite proud of that hehe ,1
@paula_mcfly Take a look at my facebook group!? http://tinyurl.com/c44c6r Come on in!  x,1
goodnight everyone!! ,1
"@handsheldhigh I am who I  say I am... or am I?   Yeah, right, who would pretend to be me?",1
@Nennamusic  thats all you need babe key 2 life ,1
Thank Chrunchie its FFFFRRRRIIIIIDDDDAAAAAYYYY!!! ,1
"WOOOW, i already got LVaTT.. i got it friday..  here the vid i made  http://bit.ly/WQmKd",1
@paula_abdul_fan &amp; no i dont have it  noone here does,1
@jessstroup UK London Topshop shoppings okay you know!  Ohhh and thanks for accepting me on myspace!,1
Yawns (just like bagpuss) morning everyone ,1
I am becoming such a MAC girl ,1
OH&amp;S corse today was so hard and went all day :| but i passed ,1
@NikkiLorenzo. Hey miss thang. AJ is gunna check your music out!  (from Aly and AJ),1
For the folks that missed me  http://twitpic.com/684b6,1
&lt;--Has a signal in here? Shut up!  http://myloc.me/2IEz,1
UP was good. I liked it a lot. Very heart warming. Makes me glad I know my grandparents ,1
"What a day! Pikes mkt, bainbridge island, undgerground tour, intl mkt, Quinn's/Purr, friends at home got engaged (congrats!), now sleep ",1
@BluelipsTx hello. cool web site. I emailed you back so you should have it now. Let me know if you did not get it. Hot logo u have ,1
@NissieTR good night nissieeee.....have a nice dream.... ,1
is awake and getting dressed for chapa chicken ,1
i love @ell_eye_vee ! i just talked to slade of anarbor!!! ,1
"@CreepyGnome  Shoot--no gnomes, but you can bet that I will seek some out tonight ",1
"@chriscyvas you know what, I returned that damn $800 Mirra and bought the mini instead.  Hurt my butt so bad ",1
Shin: a device for finding furniture in the dark. Ouch ,1
(@Amy_LaRee) The Catalyst for Motivation is Recognizable Change (via @JoeGigantino) Note to self..need this as a constant ,1
it's so beautiful outside... I love California ,1
"oy, grocery shopping all morning is quite tiring. my mother &amp; i decided that we deserved some in-n-out  yeee.",1
"Tweet Tweet, *boasts* I got my hands on Issue one of the Dragon Ball manga  For Free Might I Add. Now need comics and sleep, bye ",1
@kirstiealley ENJOY YOUR CAP-RICIOUS CAP-TIVATING CAP-ERS ,1
@ericakelly01 THank you!!  I think she is pretty dang cute myself!,1
goin the shower while the guys go buy something to eat ,1
@therealcabbie awesome man.... keep us posted ,1
@killasluddie i knoww! i was   i accidently unfollowed u n now i realsed! ,1
Thought she lost her revision crystal. But found it  Missed you! x,1
@funky_town Yup ,1
@kevinwweaver he could seriously learn a thing or two from @buzzbaker !  ,1
"@TalktoDiane Hi Diane. The new site and blogs will launch in a couple of weeks, I think. Still now decision on name. I'll keep you posted ",1
Chasters let us start following each other &amp; follow anyone who twts for Charice    twit twit twit,1
@bringxknives i just made a new layout  i lov eyou too,1
Just picked up my boyfriend.  Yay!,1
"@halfDate congrats, Alhamdulillah NJ donated for refugees in Texas  Now 19 states are supporting http://cli.gs/refugeefamily",1
@TheMandyMoore hi mandy. im new here. im one of your avid fans. loving your new music!  take care,1
"@Bren_311 True! We all have different answers! LOL Oh and it's night time there, right? It's only the afternoon here. ",1
"@isiswisdom OOPS, I'm already following. I didn't even realize it ",1
New blog entry at http://bit.ly/A2Jhg - talking about journalism and State of Play ..... interesting ? Have a read and leave a comment ,1
@linacalabria How's that show going for ya? haven't started watching it so wanted to know what you think? ,1
is off to bed. Nightynite all. See ya when the sun's shining ,1
@waaaida hahaha. balum. i will though. after pianoooo. ,1
"+25C, Sun, Ocean... And, I am 18!  So grown-up now!",1
My sis and I are freaks we just quoted the entire Finding Nemo movie to each other through texts ,1
"@katetropa when you're done with the bluejays, you and your Glock can join me and my HK and we'll start on the geese here.  ",1
@simchabe OMG I wondered where you ladies where! I am so sorry...NEXT TIME! ,1
or even a walk ,1
@JoelMadden hahahaha lolz the best idea ive heard for a while ,1
my hair is a potato ,1
http://twitpic.com/66lrp - Afternoon cream tea. It's just like being in the office ,1
"@Kimmy6313 I totally feel better, you were right. Now I can sleep in peace! ",1
"i have wifi in my new pad! ..other than that, i have nothing so if anyone is getting rid of anything, call me first  445-3101",1
Excited for upcoming engagements. Plan ahead and have this book on hand for the planning process: www.mybigdayplanner.com. ,1
"@tommcfly hahahaha is very small, i don't know why ",1
@xxkassyxx welcome! it just was a cool premise. and patrick was cute.  hey! i need the link for your pg again. gotta read more! ,1
"@jiamiin aiks, you're updating from the plane! yay, looking forward to your updates all the way from nyc!! ",1
I thought there was a homeless person in my trash can... It was my granny ,1
"Oh, partying til tuesday, total win! House party tonight, bar/club party tomorrow, lake party monday. ",1
Unsuccessfully tried to get my friend's car key out of his ignition... ~M~ ,1
@carlosedp Hell yeah! ,1
boricua chillingggg ,1
"@dailymetv Yes, good idea ",1
guess what im doing. watching bof! woohoooo ,1
"MF, it's not what you thought. Stands for 'my friends'.. Get your minds right!  ",1
sewing another watermelon creation!  I can't resist. ,1
I ORDERED PIZZA ONLINE. I feel accomplished. Yay. ,1
hey guys..this is my twitter page... a little boring bcuz my mates dont use twitter ,1
@KoiFishSushi yes it was ,1
Morning. Waiting on Kevin to get home from his shift. ,1
I looooove Ace of Cakes! Catching up on it at work ,1
"@sscullion Confluence 3.0 has been released as well with community features, 140 char status tracking etc etc and Sun open sourced equity ",1
@Shadez noo ..get me links ,1
@Msf69  how was the pool,1
"@timTech awww, how cute. i love when men go all domestic. ",1
@inklesstales I have a feeling you should stand at the alter providing instruction manuals for the prospective husbands to read ,1
"doesn't matter, got new password now ",1
@beehughes118 Thank you for the follow.  ,1
@swadley okay you caught me! The first time in forever that the trusty ol' iPhone has messed up on me.  haha,1
"Spencer is coming over for dinna, soooo excited. ",1
my payslip always goes to my junk folder...superb filtering done by rainbow corp's mail server ,1
it was time for a twitter icon/background change. ,1
@briannaglenn Nice socks... and nice jump ,1
"Oh shoot, i have good news... i finally have a grenn walls studio to shoot my chocolate season intro ",1
@nessie_111 I would go with sea as well - is that cheating to chip in once the answer is there ,1
@DwightHoward You cried on the bench...  that's soooo cute!!,1
"@tommytrc Actually talkin' about the Osh Fratello's for an #oshtweetup! But, #atwtu are always invited - you know that ",1
@jonesbaby It is too humid to paint today-that should be you excuse. ,1
Shabtai it is  Great Prizes today! (go almost half way down the page) http://bit.ly/QaKbf #CGFT,1
@jeffreecuntstar http://twitpic.com/42iau - co cute! ,1
LIz Hodgins is addicted to Twitter! Shes such a twit! lol  Your the only person who can read this Liz so its OK!,1
"So last night was super fun, just what I needed you just need to get loose sometimes, can't wait for tonight ",1
@wwwbigbaldhead hey how are you doing? Love your photography! Makes me want to go out and take some photo's ,1
"@christianhughes morning Christian - it was a bit dull here for a while too but things have picked up considerably now, lovely out ",1
Toys 4 boyz...lotï¿½s of great cars...pretty girls..beer  It could last till the evning if there weren`t for the rain...anyway...great week,1
Question: should I stay with red hair or get rid of it completely and go blonde again?!  please @ reply!!,1
back from the best vacay ever ,1
"I joined twitter 236 days ago - http://whendidyoujointwitter.com ? Huh, cool ",1
@lela_chelle yea sounds like a plan  my b days ccomin up soon so you gonna have to dip in them savings a lil bit lol,1
@jordanknight You can only play after you're done with your packing  Is it a female?,1
@tobycphoto sup man. Doing some networking. What do u do?  Always up here for making new friends man ,1
@sazp I love LUSH too. ,1
@tedoe ok I promise not to bother you with stuff next week so you can get work done ,1
I love my mommy!  http://tumblr.com/xwn1swtpa,1
"@DENISE_RICHARDS Great to see you on here, looking forward to following your tweets ",1
@patrick4men2s paddy! welcome to twitter!  thanks for keeping your word. lol.,1
Listening to music. All I wanna do is find a way back into love. La la la.. ,1
@perebeia Ð?Ð° Ð°Ð½Ð³Ð»Ð¸Ð¹Ñ?ÐºÐ¾Ð¼ Ñ?ÑÐ¾ Ð½Ð°Ð·ÑÐ²Ð°ÐµÑÐµ Leading by example - Ñ.Ðµ. ÐÐ¸Ð´ÐµÑÑ?ÑÐ²Ð¾ Ð½Ð° Ñ?Ð²Ð¾ÐµÐ¼ Ð¿ÑÐ¸Ð¼ÐµÑÐµ  Ð?Ð° ÐÐ°ÐºÐ¸Ð½ÑÐ¾Ñ-ÑÐ¾ Ñ? ÑÐ³Ð¾Ð²Ð¾ÑÐ¸Ð» ÑÐµÐ±Ñ? ÑÐ¶Ðµ?,1
"@MariahCarey  So hot I forgot how to spell, I meant Ouch! Lol",1
"Haha, finished first ep of Ouran. ",1
NICE DAY ,1
@girlonthemove_ Hoi. Welkom! ,1
seeing fischerspooner!!!! @hobhouston ,1
Another loser: I'm happy Kalkata Knight Riders lost the game  ???? &amp;#244.. http://tinyurl.com/cym85d,1
"@lala_laurenlol..soz loz, i like your tweets..you just popped up 1 day and began to follow you.. please dont hate ",1
@officialbrianna yea but tell me when u come to Germany  that's cool I think I watched the whole 2nd season too. today the MTV movieawars,1
Madden no more! What a true gift to football ,1
@msayson http://twitpic.com/4exqm - Hey my little brother's there for PG percussion! ,1
@lilyroseallen I just got back from Isle of Wight Fest ,1
@ZETAZEN I agree. More later. Have to go clean an apartment. My 'real job'. ,1
"Great day, goodnight world ",1
@jonseff you're consuming the twins?!? ,1
Taking the kids to Golfland Sunsplash in Roseville today!  Gonna have a blast!  I love summer!!!    http://www.golfland.com/roseville,1
@guybatty morning morning morning! (said in my best sunny day smiley voice) ,1
"@andreawarner yes I'm back  quick trip came up, D23 event tonite in epcot  Staying till tie ",1
LONGGG DAYYY of workin but its all good cuz im shoppinnn the maraaa ,1
"@MaryPoppets like i said, i am procrastinating.. as per usual lad ",1
@jrrrdan I commented it. ,1
Hello Oxygen...&amp; couch-potato-ness...&amp; FOOD ,1
i &lt;3 @LuluuBs so much ,1
"It's taking great willpower to not eat the ice cream in the freezer. Lucky for me, willpower's never stopped me before. ",1
Morning!!! Ahh I feel good.. Well rested.  So what its Monday and that's my hell day ? ... I'll be out of that soon enough ... ,1
another wholesale enquiry ,1
About to head out to the camp ground. GO CAMPING!  Haaa;,1
Speed Of Sound - Coldplay. Good Morning  â« http://blip.fm/~7qh83,1
@iggietoo  Spry Samples:  http://labs.adobe.com/technologies/spry/samples/ #widgets 2nd last tab  ,1
home watching the news. ,1
@allyrockstar Asian girls in general win ,1
"@samuraiox haha well, then you got a solid 8 hours, so thats good, right? ",1
@tyronevh Hope you've reviewed them on my site  http://snipr.com/hble5,1
clicks the heels of her red shoes + magically transports self + handsome+talented husband home - but not to Kansas ,1
"@LetsHearItForMe Hehe. 2 hours as well, i love it when it's like that. It's like a mini Lost film ",1
the jeepney trip was surprisingly calming. maybe because of the drizzle and the faceless passengers. liked the driver's music mix too. ,1
@transbay Are there actually coffeshops/cafes open in SF after 9/10pm? I took closing time as a hint that it's time to start drinking. ,1
Looking forward 2 the days when my boy makes me breakfast &amp; puts chocolate sauce on the eggs &amp; other unnatural combinations. ,1
good morning today is the big day!! gÃ¶ttingen!! ,1
@CeFuego LOL! we are like two peas in a pod  hahahah gahh sis I normally don't say this...but I need some drank in my life pronto! :-/,1
@mszjazebelle we were both rite  the lil one was incorrect lol,1
Morning Twit heads.... This morning I'm laughing at moped Len ,1
"haha made my dad follow emma hahaha. In such a strange mood, im going to spread my happiness with other people  ;)",1
"@ebrachelli Not a problem. It's all rough, but worth it when you realize you actually get it. As for DC, it has been amazing thus far ",1
"2008th tweet! graduation year, baby ",1
@dougiemcfly Yayyy glad your feeling better! Dougie i really do love you!!  xx,1
type serive=service  ,1
"@solobasssteve I was poking holes in their supposed &quot;green&quot; credentials, so I like to think that gives me the moral high ground ",1
@greggarbo i love you so much! do u wanna take me to the tour? ,1
@riandawson Thx 4 the awesum show. u guys never disapoint.  &amp; u were ttly n the zone wit ur drummin. u guys make my life. Thnx.  &lt;3,1
Bedtime!!!  Night Everyone!!! ,1
@ankita_gaba Now I am really curious about a cornflakes date ,1
@Jodasaur christian too  - I never knew that - heloooo there ,1
The hottest game of the year!! FREE online word game with ppl from all over the world  and with a cool chat! http://www.rondowordgames.com,1
@FabbiB: I'm looking forward to the birthday scene and the Cliff Diving  The wolf scene is pretty nice too ^^,1
"@glamorous_be dunno, just amazon.com :p but i have free shipping because i ordered enough ",1
"@TheCaketress I hate delivering, Im always worried something will happen along the way. U must not have alot of potholes where u live ",1
Happy 33rd Bday to my husband!  Maybe dinner at the Ram tonight.  ,1
"@StuBakerComedy The first 12 weeks SUCK. Esp. w/preemies. But after that, gets so much better! Tell her to dig in and hang in there ",1
actually pulled off upgrading her phone. ,1
@empirecityatl thanks I am keeping my head up ,1
Pumpkin pie was a hit with all these non-Americans. ,1
True Blood is great!! ,1
"@CYHSYtheband I shall dance, but I really want satan to strike me... catch ya later ",1
"coffee... guitar lesson... food... interview... food... open mic... food... open mic... food... sleep  Alright Monday, let's do this!",1
@needtopray I definitely wanna know how it was  Right when I first saw the previews I was sold!,1
Its raining in the DC area too?  @LadyMinista,1
enjoyed Plymouth uni Summer Ball last nite... what an awesome nite!! ,1
"JessSanta) I'm just saying, he's a jolly old man. Ha ha. ",1
@megsis aww i'm your leading lady ,1
@Reinachango  arrrr. wish i was there  x,1
&quot;left to lie&quot; by bobby long ... awesome ,1
"@jerrybarnett ooh yes please! I likes ideas, storms, coffees AND world taking overness! Sounds great! Lunchtime, Warren St area tomozza? ",1
http://twitpic.com/6u901 - Finished the EDT multiply layout. Yey! ,1
Aw i'm holding my new puppy. Well He's not mine but He's a cutie. ,1
No sunshine today.... but i am in love ,1
I am super excited for the iPhone 3.0 software!! ,1
@butchwalker Hi Butch! A bunch of us old Charisma folks were just reminiscing about you ,1
great night hangin out with my family... mom and dad loved the extra company tonight!  can't wait for FRC Pcola Tomorrow,1
@Karine1205 daaaaang partying it UP!  You go!!! ,1
@billyraycyrus  come to louisiana purty please ,1
@beatbutcha LMAO yup... was not pretty ,1
@miranda120 omg thank you so much!  &lt;33333 loveyou ,1
@woahitsandrew goodnight! and i must say ur video was awesome. ,1
A smile is necessary today people put it on ,1
happy mother's day!  @lockielee @jenvarner73 @mommymoser @nonnie21751 @leahface,1
"http://twitpic.com/6btat - Me, my man and my dog ",1
Happy 17th of May!!! ,1
@jowee28 Thank you!! ,1
www.myspace.com/myfinalthought ,1
Feelin a movie night comin on ,1
@rachelguglielmo most excellent! I got to do a little early morning service today and an old guy in a parking lot took a 'faith' mag ,1
"Just back home from a little gathering with some old friends.. It was really fun, they're still the same. ",1
"Just ordered a Clandestine Crunch t-shirt, new All Time Low song, AND WORK?! This really is the BEST day ever! ",1
@anyuhh yea.. im used to it..  I slept for about 13hours straight now. hehe,1
@livehereandnow 7:00!  YAY!,1
"Ahhh, tennant's back on the game! Going to Campus tonight! Me, Tennant, Gary &amp; Paul! What a laugh this will be  x",1
@shokoluv ???? ???? ???? ???? ??? ??? ???? ???? ??? ,1
"@Jonasbrothes LETS MAKE LINES, VINES AND TRYING TIMES A TRENDING TOPIC =D #LVAT  Come on people ",1
Reading about the movie Beowulf. Now I know why it is like a 3D movie or something. It is a motion capture film. ,1
@hiannie Awww shucks...you are too kind ,1
bout to be heading home soon ,1
Hopefully getting some sleep tonight...maybe breakfast with bee tomorrow? Haha I love her!  lmao texttt me,1
last week on sat nite.. had a blast catching up wif hubby's relatives as well.. has been a while since i last saw everyone of them.. ,1
off to visit little adam. get better soon bubs ,1
@Blackrush Must have had a busy Sunday ,1
@riskybuinessmb i think you should reply to me. mmhmm  ahaha,1
can't wait to watch He's Just Not that into you!!!  ,1
@PabstTheater Spinal Tap was fantastic!  THANK YOU so much for the tickets!!!! ,1
Finally got to watch Breakfast at Tiffanys. Very good film. ,1
@AnoopDoggDesai is that what they call it nowadays? Hah. I'm just kidding. Glad to know u had an awesome time ,1
Only 3 of my Grrrrrls present and accounted for?  Hi grrrrls!!    @ModelSupplies @PowerSellingMom @PrincesAngelSky  #WWR #FOLLOW,1
@freshplastic i like playing with plastic dinos now. I've got my godzilla roar down! ,1
@jer1990 lol I agree ,1
"@repressd I hate it when that happens! errrr, I mean what? Dresses go poofy? ",1
Peter Martijn Wijnia - Sacrifices (Vast Vision remix) pretty much done  EPIC!,1
@donniewahlberg.....LLLLLLLOOOOOOOOVVVVVVVVVVVEEEEEEEEEE Back at ya ,1
bout to get a little coffee.  Gettin my own bag to bring to the station was such a smart idea ,1
@markhallCC well that makes sense then. We only have 3 grads so little easier 4 us ,1
Drinks by the pool ,1
take a look at our new design!  http://bit.ly/v9Rx1,1
"@ScoutNarrator That is, about the date. ",1
@jeffreecuntstar i would love to be tattooed by her someday. what are you getting done? ,1
What would we do without friends? I'm thankful for mine  â« http://blip.fm/~7sbpq,1
@aeriagames oh okay i will check it out ,1
@Bball4life Florida should be nice. ,1
Singing old Green Day stuff ,1
Buenos dias fellow twitters! ,1
@kayenchante whoops double-sent. that's great  can't wait ,1
"cannot wait until monday! Ima be on the beach, havin a martini ",1
Hey @songzyuuup yessssssssssssssssssssssss   (treysongz live &gt; http://ustre.am/2txz),1
My Resident Advisor top 10: http://bit.ly/TzmYc   - Get amongst it ,1
@Meekymadness Come to macq with me. I'm catching the 10 to train ,1
@AAPC1228Mac1231 helloooo new friend ,1
@Gailporter my sis used to have hair that blonde  You both look lovely,1
Hi KimKardashian pleasure to talk with ya  ya liked my project? (sorry couldn't read for 2 days ago),1
@daisyvarley - for a new logo try @mintwich or @luckypaperie - both are graphic goddesses!  ,1
Happy Birthday to ChrisJP today! ,1
@court0605 no just a response!  ,1
Haters do your job you got me this far!!!! Thanks because I'm not going anywhere ,1
"@nika7k no, they just let us get on with it ",1
new interview with @Official_TJCA right b4 debby's party! http://bit.ly/q1PZV    those girls were so sweet.,1
is updating her blog in livejournal  wow! ),1
@Ecgric  Mountains don't have a care in the world! Just loving life as a geological formation~,1
I keep seeing twitter commercials. Hahahaa.  I need to get home so i can do chores and laundry. Ughh.,1
Finally freedom. Sudirman lengang. Preparing my heart and mind in the cab for sharing session. ,1
@Astro_Mike Wish you and your team the very best in your mission. MAY THE FORCE BE WITH YOU ALL !!! ,1
@JSpikEThinG  The &quot;anti&quot; rhetoric has become absurd. &quot;the storm is coming.&quot; Really? Is this revelations? Does &quot;storm&quot; mean &quot;gays?&quot;,1
"@Dannymcfly Coool, you love Amsterdamm ! &lt;3 ",1
"@elizapi Me too! I really enjoy our chats  Sometimes I may have a flurry of @ replies and that's why it takes me a while to respond, sorry",1
@daveyaden LOL STOP JUDGING ME PUBLICLY!! LOL  Love n miss ya already... safest of travels to you and my newest homies. &lt;3,1
"@BrianaLBarker follow your diet, there should be no more eating with the family, you gotta make your own food ",1
It's ok megs! We will have my house to us for a few days and that will be fun!   Britlee &lt;3,1
"@fingwindmills Better the chocolate crackers than chocolate bars, eh? Good luck. ",1
@kieft75 @naomikievit Have fun today @ 15:00 Fantastic moment(um) ,1
"@ashleytisdale good luck 4 the MMA  u,mils&amp;bbv are nominated 4 the same 'pride'. whoever will win ,i'll soo happy &lt;3",1
"watching 	&quot;Murder by Death&quot;  such a classic  I love it!!",1
@djotwist lol thanks oliver....ur the best! ,1
@ECullenz http://twitpic.com/7iobo - BWAHAHAHAHAHA!!!!!!!!!!!!!  You're a friggen denious!,1
Cleared all the bills for the month. Awesome! Now put the rest aside and have some fun. ,1
Today's my little bro's birthday! family celebration! - just at home    * Cool day *,1
"@Mylanta yeah, i'm with ya.....it flew over my head at first too  ",1
@misslauralew it is lovely...and i can smell the plug in now ,1
@CrimsonRaven Not &quot;work&quot; exactly - just thought that one missed a chance for a cheap shot at Tangent ,1
Elemis Lime &amp; Ginger salt glow...Oooo...Silky ,1
"Grilled chicken, broccolli, and water.  Yummy and healthy. Well until I put butter on my veggies but whatever",1
@kattwilkie Thank you Kathybbz! It feels better already ,1
@BreatheSuccexy You're here!  Too bad I can't stay long. I'm so effin tired. High school sucks.,1
@jamie_iovine1 i like the fact that tokyo is only 2 hours faster than indonesia ,1
@SelfMade2k9 lol.Atleast someone likes it. ,1
movies rescheduled for 2morrow! ,1
@AmbersAccents hellooooo ,1
 i really wanna watch the david cook and archuleta concert!!) sooo HOTT!,1
Going to the @davejmatthews band concert with a very random group of 4 people ,1
"going to lay down , call me ",1
"@djbriancua yeah thats a good start. back then it was 7 in 2 hours for me  but then again, you're weaning a new crowd so tama lang yan...",1
Panchos with the Mortons. ,1
watching fighting when i should be sleeping  i can't help it is my favorite,1
why is twilight winning things? it was so shite!!!!!  grrr...   hope @mileycyrus wins best song! ,1
@KitagawaSan just because I'm technologically savvy... ,1
google sketchup is good...up to a certain point ,1
@diva70 by sweetie   12 more days..,1
"#flylady lunch has been consumed, ds2 down for his nap, that's my cue to catch one too! BBL ",1
@blondiepops oooh sounds yummy.  If you get a chance to take some pics  please add them to the website as we don't have many pies on there,1
"YAY for walking on stop signs, talking feet, and giant footprints! Team 2 definitely won tonight ",1
@BisForBecca um nothing special i guess  nothing else matters lol i'm learning it,1
"good morning! tis a beautiful day in sunny london  hmm, what should i do today?...",1
@zvespano hey zhirlyn congrats on ur baby girl. Arent they so much fun ,1
@Cali_Vegas 4 hours exercise.... Wow... I hope you give yourself a day off to recover... ,1
@travelling_wolf good morning potty mouth ,1
"@bobbythomas1 methinks I have to get up earlier, sorry I missed u silly git  just noiced I'm rubbish at typing",1
@evliving I'm glad somebody agrees with me about the law of hard work.  PS.  My husband says I'm grumpy today!  ,1
i gotta go my own way :: aww viendo HSM2 (L)! los amooo ,1
@nrdoyle Don't forget you will be on the stand tomorrow! ,1
